iteration, enemy_level, game_time(s), date, my_score, enemy_score, battle_result, my_side
4, 1, 300, 2021-02-09T16:09:12+00:00, 14, 4, WIN, r
4, 2, 300, 2021-02-09T16:15:19+00:00, 11, 1, WIN, r
4, 3, 300, 2021-02-09T16:21:26+00:00, 10, 0, WIN, r
4, 4, 300, 2021-02-09T16:27:33+00:00, 9, 5, WIN, r
4, 5, 300, 2021-02-09T16:33:41+00:00, 14, 3, WIN, r
4, 6, 300, 2021-02-09T16:39:47+00:00, 15, 11, WIN, r
4, 7, 300, 2021-02-09T16:45:54+00:00, 11, 1, WIN, r
4, 8, 300, 2021-02-09T16:52:02+00:00, 9, 1, WIN, r
5, 1, 300, 2021-02-09T16:58:22+00:00, 10, 0, WIN, r
5, 2, 300, 2021-02-09T17:04:29+00:00, 10, 0, WIN, r
5, 3, 300, 2021-02-09T17:10:35+00:00, 10, 0, WIN, r
5, 4, 300, 2021-02-09T17:16:42+00:00, 8, 4, WIN, r
5, 5, 300, 2021-02-09T17:22:49+00:00, 14, 4, WIN, r
5, 6, 300, 2021-02-09T17:28:56+00:00, 14, 6, WIN, r
5, 7, 300, 2021-02-09T17:35:03+00:00, 17, 6, WIN, r
5, 8, 300, 2021-02-09T17:41:11+00:00, 9, 4, WIN, r
6, 1, 300, 2021-02-09T17:47:33+00:00, 7, 1, WIN, r
6, 2, 300, 2021-02-09T17:53:40+00:00, 10, 0, WIN, r
6, 3, 300, 2021-02-09T17:59:47+00:00, 10, 0, WIN, r
6, 4, 300, 2021-02-09T18:05:54+00:00, 8, 9, LOSE, r
6, 5, 300, 2021-02-09T18:12:01+00:00, 11, 1, WIN, r
6, 6, 300, 2021-02-09T18:18:08+00:00, 19, 9, WIN, r
6, 7, 300, 2021-02-09T18:24:15+00:00, 16, 4, WIN, r
6, 8, 300, 2021-02-09T18:30:22+00:00, 9, 1, WIN, r
7, 1, 300, 2021-02-09T18:36:44+00:00, 14, 1, WIN, r
7, 2, 300, 2021-02-09T18:42:51+00:00, 10, 0, WIN, r
7, 3, 300, 2021-02-09T18:48:59+00:00, 10, 0, WIN, r
7, 4, 300, 2021-02-09T18:55:06+00:00, 14, 3, WIN, r
7, 5, 300, 2021-02-09T19:01:13+00:00, 14, 4, WIN, r
7, 6, 300, 2021-02-09T19:07:18+00:00, 15, 5, WIN, r
7, 7, 300, 2021-02-09T19:13:22+00:00, 16, 6, WIN, r
7, 8, 300, 2021-02-09T19:19:30+00:00, 10, 0, WIN, r
8, 1, 300, 2021-02-09T19:25:51+00:00, 15, 3, WIN, r
8, 2, 300, 2021-02-09T19:31:58+00:00, 10, 0, WIN, r
8, 3, 300, 2021-02-09T19:38:04+00:00, 10, 0, WIN, r
8, 4, 300, 2021-02-09T19:44:11+00:00, 9, 2, WIN, r
8, 5, 300, 2021-02-09T19:50:16+00:00, 17, 3, WIN, r
8, 6, 300, 2021-02-09T19:56:21+00:00, 15, 8, WIN, r
8, 7, 300, 2021-02-09T20:02:27+00:00, 14, 3, WIN, r
8, 8, 300, 2021-02-09T20:08:32+00:00, 10, 0, WIN, r
9, 1, 300, 2021-02-09T20:14:54+00:00, 15, 3, WIN, r
9, 2, 300, 2021-02-09T20:21:01+00:00, 10, 0, WIN, r
9, 3, 300, 2021-02-09T20:27:08+00:00, 10, 0, WIN, r
9, 4, 300, 2021-02-09T20:33:12+00:00, 13, 3, WIN, r
9, 5, 300, 2021-02-09T20:39:17+00:00, 11, 1, WIN, r
9, 6, 300, 2021-02-09T20:45:24+00:00, 16, 18, LOSE, r
9, 7, 300, 2021-02-09T20:51:31+00:00, 14, 3, WIN, r
9, 8, 300, 2021-02-09T20:57:38+00:00, 9, 1, WIN, r
10, 1, 300, 2021-02-09T21:04:00+00:00, 15, 5, WIN, r
10, 2, 300, 2021-02-09T21:10:08+00:00, 11, 1, WIN, r
10, 3, 300, 2021-02-09T21:16:15+00:00, 10, 0, WIN, r
10, 4, 300, 2021-02-09T21:22:22+00:00, 7, 4, WIN, r
10, 5, 300, 2021-02-09T21:28:29+00:00, 15, 3, WIN, r
10, 6, 300, 2021-02-09T21:34:36+00:00, 15, 8, WIN, r
10, 7, 300, 2021-02-09T21:40:43+00:00, 12, 2, WIN, r
10, 8, 300, 2021-02-09T21:46:51+00:00, 9, 1, WIN, r
11, 1, 300, 2021-02-09T21:53:10+00:00, 15, 3, WIN, r
11, 2, 300, 2021-02-09T21:59:14+00:00, 10, 0, WIN, r
11, 3, 300, 2021-02-09T22:05:21+00:00, 10, 0, WIN, r
11, 4, 300, 2021-02-09T22:11:27+00:00, 8, 5, WIN, r
11, 5, 300, 2021-02-09T22:17:34+00:00, 14, 3, WIN, r
11, 6, 300, 2021-02-09T22:23:40+00:00, 15, 4, WIN, r
11, 7, 300, 2021-02-09T22:29:47+00:00, 18, 5, WIN, r
11, 8, 300, 2021-02-09T22:35:55+00:00, 14, 3, WIN, r
12, 1, 300, 2021-02-09T22:42:17+00:00, 15, 1, WIN, r
12, 2, 300, 2021-02-09T22:48:24+00:00, 10, 0, WIN, r
12, 3, 300, 2021-02-09T22:54:31+00:00, 10, 0, WIN, r
12, 4, 300, 2021-02-09T23:00:38+00:00, 13, 2, WIN, r
12, 5, 300, 2021-02-09T23:06:45+00:00, 19, 9, WIN, r
12, 6, 300, 2021-02-09T23:12:50+00:00, 16, 15, WIN, r
12, 7, 300, 2021-02-09T23:18:57+00:00, 14, 4, WIN, r
12, 8, 300, 2021-02-09T23:25:06+00:00, 9, 1, WIN, r
13, 1, 300, 2021-02-09T23:31:27+00:00, 15, 5, WIN, r
13, 2, 300, 2021-02-09T23:37:34+00:00, 10, 0, WIN, r
13, 3, 300, 2021-02-09T23:43:41+00:00, 10, 0, WIN, r
13, 4, 300, 2021-02-09T23:49:48+00:00, 13, 3, WIN, r
13, 5, 300, 2021-02-09T23:55:55+00:00, 14, 4, WIN, r
13, 6, 300, 2021-02-10T00:02:02+00:00, 15, 8, WIN, r
13, 7, 300, 2021-02-10T00:08:09+00:00, 13, 2, WIN, r
13, 8, 300, 2021-02-10T00:14:17+00:00, 6, 1, WIN, r
14, 1, 300, 2021-02-10T00:20:38+00:00, 10, 0, WIN, r
14, 2, 300, 2021-02-10T00:26:46+00:00, 11, 1, WIN, r
14, 3, 300, 2021-02-10T00:32:53+00:00, 10, 0, WIN, r
14, 4, 300, 2021-02-10T00:39:00+00:00, 15, 12, WIN, r
14, 5, 300, 2021-02-10T00:45:04+00:00, 13, 2, WIN, r
14, 6, 300, 2021-02-10T00:51:12+00:00, 16, 13, WIN, r
14, 7, 300, 2021-02-10T00:57:20+00:00, 15, 5, WIN, r
14, 8, 300, 2021-02-10T01:03:27+00:00, 9, 4, WIN, r
15, 1, 300, 2021-02-10T01:09:49+00:00, 14, 1, WIN, r
15, 2, 300, 2021-02-10T01:15:56+00:00, 10, 0, WIN, r
15, 3, 300, 2021-02-10T01:22:02+00:00, 10, 0, WIN, r
15, 4, 300, 2021-02-10T01:28:09+00:00, 8, 3, WIN, r
15, 5, 300, 2021-02-10T01:34:17+00:00, 13, 2, WIN, r
15, 6, 300, 2021-02-10T01:40:24+00:00, 15, 4, WIN, r
15, 7, 300, 2021-02-10T01:46:31+00:00, 11, 1, WIN, r
15, 8, 300, 2021-02-10T01:52:38+00:00, 9, 1, WIN, r
16, 1, 300, 2021-02-10T01:59:01+00:00, 14, 1, WIN, r
16, 2, 300, 2021-02-10T02:05:08+00:00, 10, 0, WIN, r
16, 3, 300, 2021-02-10T02:11:15+00:00, 10, 0, WIN, r
16, 4, 300, 2021-02-10T02:17:21+00:00, 16, 5, WIN, r
16, 5, 300, 2021-02-10T02:23:28+00:00, 16, 4, WIN, r
16, 6, 300, 2021-02-10T02:29:35+00:00, 17, 7, WIN, r
16, 7, 300, 2021-02-10T02:35:42+00:00, 14, 3, WIN, r
16, 8, 300, 2021-02-10T02:41:48+00:00, 6, 0, WIN, r
17, 1, 300, 2021-02-10T02:48:08+00:00, 10, 0, WIN, r
17, 2, 300, 2021-02-10T02:54:14+00:00, 10, 0, WIN, r
17, 3, 300, 2021-02-10T03:00:21+00:00, 10, 0, WIN, r
17, 4, 300, 2021-02-10T03:06:28+00:00, 7, 2, WIN, r
17, 5, 300, 2021-02-10T03:12:36+00:00, 12, 2, WIN, r
17, 6, 300, 2021-02-10T03:18:43+00:00, 16, 15, WIN, r
17, 7, 300, 2021-02-10T03:24:50+00:00, 16, 3, WIN, r
17, 8, 300, 2021-02-10T03:30:57+00:00, 10, 0, WIN, r
18, 1, 300, 2021-02-10T03:37:19+00:00, 9, 4, WIN, r
18, 2, 300, 2021-02-10T03:43:25+00:00, 10, 0, WIN, r
18, 3, 300, 2021-02-10T03:49:33+00:00, 10, 0, WIN, r
18, 4, 300, 2021-02-10T03:55:40+00:00, 14, 3, WIN, r
18, 5, 300, 2021-02-10T04:01:48+00:00, 13, 2, WIN, r
18, 6, 300, 2021-02-10T04:07:55+00:00, 17, 6, WIN, r
18, 7, 300, 2021-02-10T04:14:02+00:00, 16, 3, WIN, r
18, 8, 300, 2021-02-10T04:20:09+00:00, 9, 1, WIN, r
19, 1, 300, 2021-02-10T04:26:31+00:00, 10, 6, WIN, r
19, 2, 300, 2021-02-10T04:32:38+00:00, 10, 0, WIN, r
19, 3, 300, 2021-02-10T04:38:45+00:00, 10, 0, WIN, r
19, 4, 300, 2021-02-10T04:44:52+00:00, 16, 3, WIN, r
19, 5, 300, 2021-02-10T04:50:59+00:00, 11, 1, WIN, r
19, 6, 300, 2021-02-10T04:57:06+00:00, 15, 5, WIN, r
19, 7, 300, 2021-02-10T05:03:14+00:00, 14, 3, WIN, r
19, 8, 300, 2021-02-10T05:09:22+00:00, 8, 3, WIN, r
20, 1, 300, 2021-02-10T05:15:43+00:00, 15, 5, WIN, r
20, 2, 300, 2021-02-10T05:21:50+00:00, 10, 0, WIN, r
20, 3, 300, 2021-02-10T05:27:57+00:00, 10, 0, WIN, r
20, 4, 300, 2021-02-10T05:34:03+00:00, 11, 4, WIN, r
20, 5, 300, 2021-02-10T05:40:11+00:00, 17, 3, WIN, r
20, 6, 300, 2021-02-10T05:46:18+00:00, 15, 8, WIN, r
20, 7, 300, 2021-02-10T05:52:24+00:00, 16, 3, WIN, r
20, 8, 300, 2021-02-10T05:58:33+00:00, 8, 2, WIN, r
21, 1, 300, 2021-02-10T06:04:52+00:00, 10, 0, WIN, r
21, 2, 300, 2021-02-10T06:10:58+00:00, 1, 4, LOSE, r
21, 3, 300, 2021-02-10T06:17:05+00:00, 10, 0, WIN, r
21, 4, 300, 2021-02-10T06:23:13+00:00, 16, 7, WIN, r
21, 5, 300, 2021-02-10T06:29:19+00:00, 16, 4, WIN, r
21, 6, 300, 2021-02-10T06:35:27+00:00, 16, 7, WIN, r
21, 7, 300, 2021-02-10T06:41:34+00:00, 16, 4, WIN, r
21, 8, 300, 2021-02-10T06:47:41+00:00, 16, 2, WIN, r
22, 1, 300, 2021-02-10T06:54:01+00:00, 11, 0, WIN, r
22, 2, 300, 2021-02-10T07:00:08+00:00, 11, 1, WIN, r
22, 3, 300, 2021-02-10T07:06:15+00:00, 10, 0, WIN, r
22, 4, 300, 2021-02-10T07:12:22+00:00, 8, 2, WIN, r
22, 5, 300, 2021-02-10T07:18:30+00:00, 11, 1, WIN, r
22, 6, 300, 2021-02-10T07:24:37+00:00, 15, 5, WIN, r
22, 7, 300, 2021-02-10T07:30:42+00:00, 16, 3, WIN, r
22, 8, 300, 2021-02-10T07:36:50+00:00, 10, 4, WIN, r
23, 1, 300, 2021-02-10T07:43:10+00:00, 10, 0, WIN, r
23, 2, 300, 2021-02-10T07:49:16+00:00, 11, 1, WIN, r
23, 3, 300, 2021-02-10T07:55:23+00:00, 10, 0, WIN, r
23, 4, 300, 2021-02-10T08:01:28+00:00, 13, 2, WIN, r
23, 5, 300, 2021-02-10T08:07:35+00:00, 16, 4, WIN, r
23, 6, 300, 2021-02-10T08:13:42+00:00, 15, 5, WIN, r
23, 7, 300, 2021-02-10T08:19:49+00:00, 13, 3, WIN, r
23, 8, 300, 2021-02-10T08:25:57+00:00, 6, 1, WIN, r
24, 1, 300, 2021-02-10T08:32:19+00:00, 10, 0, WIN, r
24, 2, 300, 2021-02-10T08:38:25+00:00, 10, 0, WIN, r
24, 3, 300, 2021-02-10T08:44:32+00:00, 10, 0, WIN, r
24, 4, 300, 2021-02-10T08:50:38+00:00, 17, 14, WIN, r
24, 5, 300, 2021-02-10T08:56:43+00:00, 15, 5, WIN, r
24, 6, 300, 2021-02-10T09:02:50+00:00, 18, 13, WIN, r
24, 7, 300, 2021-02-10T09:08:58+00:00, 14, 3, WIN, r
24, 8, 300, 2021-02-10T09:15:06+00:00, 9, 1, WIN, r
25, 1, 300, 2021-02-10T09:21:27+00:00, 14, 4, WIN, r
25, 2, 300, 2021-02-10T09:27:34+00:00, 10, 0, WIN, r
25, 3, 300, 2021-02-10T09:33:41+00:00, 10, 0, WIN, r
25, 4, 300, 2021-02-10T09:39:47+00:00, 19, 7, WIN, r
25, 5, 300, 2021-02-10T09:45:55+00:00, 14, 4, WIN, r
25, 6, 300, 2021-02-10T09:52:02+00:00, 16, 10, WIN, r
25, 7, 300, 2021-02-10T09:58:09+00:00, 13, 2, WIN, r
25, 8, 300, 2021-02-10T10:04:17+00:00, 6, 1, WIN, r
26, 1, 300, 2021-02-10T10:10:39+00:00, 10, 0, WIN, r
26, 2, 300, 2021-02-10T10:16:45+00:00, 10, 0, WIN, r
26, 3, 300, 2021-02-10T10:22:52+00:00, 10, 0, WIN, r
26, 4, 300, 2021-02-10T10:28:59+00:00, 19, 7, WIN, r
26, 5, 300, 2021-02-10T10:35:06+00:00, 13, 2, WIN, r
26, 6, 300, 2021-02-10T10:41:14+00:00, 16, 7, WIN, r
26, 7, 300, 2021-02-10T10:47:20+00:00, 15, 3, WIN, r
26, 8, 300, 2021-02-10T10:53:28+00:00, 10, 3, WIN, r
27, 1, 300, 2021-02-10T10:59:49+00:00, 10, 0, WIN, r
27, 2, 300, 2021-02-10T11:05:56+00:00, 13, 1, WIN, r
27, 3, 300, 2021-02-10T11:12:02+00:00, 10, 0, WIN, r
27, 4, 300, 2021-02-10T11:18:09+00:00, 11, 6, WIN, r
27, 5, 300, 2021-02-10T11:24:17+00:00, 16, 4, WIN, r
27, 6, 300, 2021-02-10T11:30:24+00:00, 17, 14, WIN, r
27, 7, 300, 2021-02-10T11:36:31+00:00, 14, 3, WIN, r
27, 8, 300, 2021-02-10T11:42:39+00:00, 9, 4, WIN, r
28, 1, 300, 2021-02-10T11:49:00+00:00, 14, 1, WIN, r
28, 2, 300, 2021-02-10T11:55:05+00:00, 10, 0, WIN, r
28, 3, 300, 2021-02-10T12:01:11+00:00, 10, 0, WIN, r
28, 4, 300, 2021-02-10T12:07:18+00:00, 13, 3, WIN, r
28, 5, 300, 2021-02-10T12:13:24+00:00, 17, 6, WIN, r
28, 6, 300, 2021-02-10T12:19:31+00:00, 17, 13, WIN, r
28, 7, 300, 2021-02-10T12:25:38+00:00, 16, 4, WIN, r
28, 8, 300, 2021-02-10T12:31:47+00:00, 14, 2, WIN, r
29, 1, 300, 2021-02-10T12:38:09+00:00, 10, 0, WIN, r
29, 2, 300, 2021-02-10T12:44:16+00:00, 10, 0, WIN, r
29, 3, 300, 2021-02-10T12:50:22+00:00, 10, 0, WIN, r
29, 4, 300, 2021-02-10T12:56:29+00:00, 15, 5, WIN, r
29, 5, 300, 2021-02-10T13:02:37+00:00, 12, 11, WIN, r
29, 6, 300, 2021-02-10T13:08:44+00:00, 15, 5, WIN, r
29, 7, 300, 2021-02-10T13:14:52+00:00, 11, 1, WIN, r
29, 8, 300, 2021-02-10T13:20:59+00:00, 9, 1, WIN, r
30, 1, 300, 2021-02-10T13:27:18+00:00, 14, 3, WIN, r
30, 2, 300, 2021-02-10T13:33:24+00:00, 10, 0, WIN, r
30, 3, 300, 2021-02-10T13:39:30+00:00, 10, 0, WIN, r
30, 4, 300, 2021-02-10T13:45:38+00:00, 0, 9, LOSE, r
30, 5, 300, 2021-02-10T13:51:44+00:00, 13, 2, WIN, r
30, 6, 300, 2021-02-10T13:57:51+00:00, 17, 9, WIN, r
30, 7, 300, 2021-02-10T14:03:58+00:00, 8, 10, LOSE, r
30, 8, 300, 2021-02-10T14:10:06+00:00, 9, 1, WIN, r
31, 1, 300, 2021-02-10T14:16:28+00:00, 10, 0, WIN, r
31, 2, 300, 2021-02-10T14:22:34+00:00, 10, 0, WIN, r
31, 3, 300, 2021-02-10T14:28:41+00:00, 10, 0, WIN, r
31, 4, 300, 2021-02-10T14:34:48+00:00, 16, 15, WIN, r
31, 5, 300, 2021-02-10T14:40:56+00:00, 13, 2, WIN, r
31, 6, 300, 2021-02-10T14:47:03+00:00, 15, 5, WIN, r
31, 7, 300, 2021-02-10T14:53:10+00:00, 18, 8, WIN, r
31, 8, 300, 2021-02-10T14:59:18+00:00, 6, 1, WIN, r
32, 1, 300, 2021-02-10T15:05:39+00:00, 14, 9, WIN, r
32, 2, 300, 2021-02-10T15:11:46+00:00, 10, 0, WIN, r
32, 3, 300, 2021-02-10T15:17:53+00:00, 11, 1, WIN, r
32, 4, 300, 2021-02-10T15:24:00+00:00, 8, 7, WIN, r
32, 5, 300, 2021-02-10T15:30:07+00:00, 18, 6, WIN, r
32, 6, 300, 2021-02-10T15:36:14+00:00, 14, 3, WIN, r
32, 7, 300, 2021-02-10T15:42:22+00:00, 16, 3, WIN, r
32, 8, 300, 2021-02-10T15:48:30+00:00, 15, 1, WIN, r
33, 1, 300, 2021-02-10T15:54:51+00:00, 14, 2, WIN, r
33, 2, 300, 2021-02-10T16:00:58+00:00, 11, 1, WIN, r
33, 3, 300, 2021-02-10T16:07:05+00:00, 10, 0, WIN, r
33, 4, 300, 2021-02-10T16:13:12+00:00, 13, 3, WIN, r
33, 5, 300, 2021-02-10T16:19:17+00:00, 17, 6, WIN, r
33, 6, 300, 2021-02-10T16:25:24+00:00, 9, 9, LOSE, r
33, 7, 300, 2021-02-10T16:31:31+00:00, 16, 4, WIN, r
33, 8, 300, 2021-02-10T16:37:38+00:00, 11, 3, WIN, r
34, 1, 300, 2021-02-10T16:43:59+00:00, 10, 0, WIN, r
34, 2, 300, 2021-02-10T16:50:05+00:00, 10, 0, WIN, r
34, 3, 300, 2021-02-10T16:56:12+00:00, 10, 0, WIN, r
34, 4, 300, 2021-02-10T17:02:19+00:00, 11, 3, WIN, r
34, 5, 300, 2021-02-10T17:08:26+00:00, 15, 5, WIN, r
34, 6, 300, 2021-02-10T17:14:33+00:00, 16, 13, WIN, r
34, 7, 300, 2021-02-10T17:20:39+00:00, 14, 3, WIN, r
34, 8, 300, 2021-02-10T17:26:46+00:00, 9, 1, WIN, r
35, 1, 300, 2021-02-10T17:33:08+00:00, 10, 0, WIN, r
35, 2, 300, 2021-02-10T17:39:15+00:00, 10, 0, WIN, r
35, 3, 300, 2021-02-10T17:45:22+00:00, 10, 0, WIN, r
35, 4, 300, 2021-02-10T17:51:29+00:00, 12, 2, WIN, r
35, 5, 300, 2021-02-10T17:57:37+00:00, 11, 12, LOSE, r
35, 6, 300, 2021-02-10T18:03:44+00:00, 16, 13, WIN, r
35, 7, 300, 2021-02-10T18:09:52+00:00, 14, 3, WIN, r
35, 8, 300, 2021-02-10T18:16:00+00:00, 16, 2, WIN, r
#--> latest commit:dd9a1a76ddfb3b4d5a94171acf74238d199411ba 20210210061647 in burger_war_dev
36, 1, 300, 2021-02-10T18:23:57+00:00, 10, 0, WIN, r
36, 2, 300, 2021-02-10T18:30:04+00:00, 10, 0, WIN, r
36, 3, 300, 2021-02-10T18:36:11+00:00, 10, 0, WIN, r
36, 4, 300, 2021-02-10T18:42:17+00:00, 16, 4, WIN, r
36, 5, 300, 2021-02-10T18:48:24+00:00, 14, 4, WIN, r
36, 6, 300, 2021-02-10T18:54:31+00:00, 18, 8, WIN, r
36, 7, 300, 2021-02-10T19:00:38+00:00, 15, 3, WIN, r
36, 8, 300, 2021-02-10T19:06:46+00:00, 10, 0, WIN, r
37, 1, 300, 2021-02-10T19:13:07+00:00, 10, 0, WIN, r
37, 2, 300, 2021-02-10T19:19:14+00:00, 10, 0, WIN, r
37, 3, 300, 2021-02-10T19:25:21+00:00, 10, 0, WIN, r
37, 4, 300, 2021-02-10T19:31:29+00:00, 14, 3, WIN, r
37, 5, 300, 2021-02-10T19:37:36+00:00, 11, 12, LOSE, r
37, 6, 300, 2021-02-10T19:43:43+00:00, 17, 9, WIN, r
37, 7, 300, 2021-02-10T19:49:50+00:00, 13, 3, WIN, r
37, 8, 300, 2021-02-10T19:55:57+00:00, 10, 4, WIN, r
38, 1, 300, 2021-02-10T20:02:15+00:00, 14, 1, WIN, r
38, 2, 300, 2021-02-10T20:08:22+00:00, 10, 0, WIN, r
38, 3, 300, 2021-02-10T20:14:29+00:00, 10, 0, WIN, r
38, 4, 300, 2021-02-10T20:20:37+00:00, 15, 5, WIN, r
38, 5, 300, 2021-02-10T20:26:45+00:00, 21, 10, WIN, r
38, 6, 300, 2021-02-10T20:32:52+00:00, 15, 5, WIN, r
38, 7, 300, 2021-02-10T20:38:59+00:00, 11, 1, WIN, r
38, 8, 300, 2021-02-10T20:45:07+00:00, 10, 4, WIN, r
39, 1, 300, 2021-02-10T20:51:28+00:00, 10, 0, WIN, r
39, 2, 300, 2021-02-10T20:57:35+00:00, 10, 0, WIN, r
39, 3, 300, 2021-02-10T21:03:41+00:00, 10, 0, WIN, r
39, 4, 300, 2021-02-10T21:09:49+00:00, 12, 6, WIN, r
39, 5, 300, 2021-02-10T21:15:56+00:00, 13, 2, WIN, r
39, 6, 300, 2021-02-10T21:22:03+00:00, 15, 8, WIN, r
39, 7, 300, 2021-02-10T21:28:10+00:00, 15, 5, WIN, r
39, 8, 300, 2021-02-10T21:34:18+00:00, 16, 3, WIN, r
40, 1, 300, 2021-02-10T21:40:39+00:00, 15, 3, WIN, r
40, 2, 300, 2021-02-10T21:46:47+00:00, 10, 0, WIN, r
40, 3, 300, 2021-02-10T21:52:53+00:00, 6, 1, WIN, r
40, 4, 300, 2021-02-10T21:58:58+00:00, 9, 3, WIN, r
40, 5, 300, 2021-02-10T22:05:05+00:00, 13, 2, WIN, r
40, 6, 300, 2021-02-10T22:11:13+00:00, 17, 14, WIN, r
40, 7, 300, 2021-02-10T22:17:20+00:00, 11, 1, WIN, r
40, 8, 300, 2021-02-10T22:23:28+00:00, 7, 3, WIN, r
41, 1, 300, 2021-02-10T22:29:47+00:00, 10, 0, WIN, r
41, 2, 300, 2021-02-10T22:35:54+00:00, 10, 0, WIN, r
41, 3, 300, 2021-02-10T22:42:00+00:00, 10, 0, WIN, r
41, 4, 300, 2021-02-10T22:48:07+00:00, 16, 7, WIN, r
41, 5, 300, 2021-02-10T22:54:15+00:00, 14, 3, WIN, r
41, 6, 300, 2021-02-10T23:00:23+00:00, 15, 8, WIN, r
41, 7, 300, 2021-02-10T23:06:30+00:00, 16, 4, WIN, r
41, 8, 300, 2021-02-10T23:12:38+00:00, 11, 3, WIN, r
42, 1, 300, 2021-02-10T23:18:59+00:00, 10, 0, WIN, r
42, 2, 300, 2021-02-10T23:25:05+00:00, 10, 0, WIN, r
42, 3, 300, 2021-02-10T23:31:13+00:00, 10, 0, WIN, r
42, 4, 300, 2021-02-10T23:37:20+00:00, 11, 3, WIN, r
42, 5, 300, 2021-02-10T23:43:26+00:00, 6, 3, WIN, r
42, 6, 300, 2021-02-10T23:49:31+00:00, 17, 6, WIN, r
42, 7, 300, 2021-02-10T23:55:38+00:00, 12, 2, WIN, r
42, 8, 300, 2021-02-11T00:01:47+00:00, 6, 1, WIN, r
43, 1, 300, 2021-02-11T00:08:05+00:00, 10, 0, WIN, r
43, 2, 300, 2021-02-11T00:14:12+00:00, 10, 0, WIN, r
43, 3, 300, 2021-02-11T00:20:19+00:00, 10, 0, WIN, r
43, 4, 300, 2021-02-11T00:26:26+00:00, 16, 6, WIN, r
43, 5, 300, 2021-02-11T00:32:34+00:00, 14, 3, WIN, r
43, 6, 300, 2021-02-11T00:38:41+00:00, 13, 3, WIN, r
43, 7, 300, 2021-02-11T00:44:48+00:00, 17, 6, WIN, r
43, 8, 300, 2021-02-11T00:50:56+00:00, 9, 4, WIN, r
44, 1, 300, 2021-02-11T00:57:18+00:00, 15, 5, WIN, r
44, 2, 300, 2021-02-11T01:03:24+00:00, 10, 0, WIN, r
44, 3, 300, 2021-02-11T01:09:31+00:00, 10, 0, WIN, r
44, 4, 300, 2021-02-11T01:15:38+00:00, 10, 2, WIN, r
44, 5, 300, 2021-02-11T01:21:45+00:00, 14, 4, WIN, r
44, 6, 300, 2021-02-11T01:27:52+00:00, 16, 4, WIN, r
44, 7, 300, 2021-02-11T01:33:59+00:00, 12, 2, WIN, r
44, 8, 300, 2021-02-11T01:40:07+00:00, 15, 14, WIN, r
45, 1, 300, 2021-02-11T01:46:28+00:00, 10, 0, WIN, r
45, 2, 300, 2021-02-11T01:52:35+00:00, 10, 0, WIN, r
45, 3, 300, 2021-02-11T01:58:42+00:00, 10, 0, WIN, r
